,step,electricity price,demand,supply_solar,supply_wind,supply_CCGT,supply_hydro,supply_hydrop,supply_nuclear,supply_waste,supply_ror,supply_LTC,supply_NTC,supply_NTC_FR,supply_NTC_DE,supply_NTC_IT,reservoir_capacity_total_water,reservoir_level,reservoir_level_waste,supply_solar_max,supply_wind_max,supply_CCGT_max,supply_hydro_max,supply_hydrop_max,supply_waste_max,supply_runofriver_max,blackout,demand_met,demand_hydrop,demand_NTC,demand_NTC_FR,demand_NTC_DE,demand_NTC_IT,solar_subsidies,wind_subsidies,hurdle_rate,domestic_tax,import_tax
162,118260,35.089998716728466,6680.376712328767,1331.201929620187,294.2049998861998,85.42518046665369,1741.4683900334433,2116.884353855995,0.0,0.0,2945.117984610966,813.5742265358524,2228.8879831335425,1274.4136375990079,937.6779517011443,16.7963938333871,8799998,5370663.827347643,196156.37272108748,7586.328767123287,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,11556.765048142859,1080.1228221407575,3796.265513673314,339.10235852142876,1807.488038888783,1649.6751162630956,0.04,0.0,0.1,0,10
163,118990,38.756348,6404.693150684931,1654.1326001562607,309.8117839958221,7.452261996640464,3008.9396530935865,2353.2211910596598,0.0,0.0,3266.123994652258,1066.283307871323,1376.4061530363279,746.5820228130384,620.8890462355914,8.935083987698034,8799998,5552928.824396767,215573.03938775836,7675.2054794520545,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,13042.370945861912,1036.7941703154258,5600.883624861518,505.90723767532245,3257.9188577238456,1837.057529462351,0.04,0.0,0.1,0,10
164,119720,45.336699963516295,6352.386301369863,1827.5282519010652,289.60663889563534,8.958982520593937,2541.377510715378,2171.5692767870537,0.0,1.4082191780821918,2717.5682477184328,448.7701985582149,1723.1134892046905,992.5279364188581,730.5855527858304,0.0,8799998,5645050.577134251,234701.54167086695,7714.0,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,11729.900815479183,1103.8872706804736,4273.627243428819,405.14319204455154,2781.627029706451,1086.8570216778169,0.04,0.0,0.1,0,10
165,120450,47.75484018449761,6632.578082191781,1358.8587225972651,267.9169910435341,318.9122856146016,2146.8450067874064,2124.6382098493987,0.0,0.0,2252.5791435092083,1158.4354572955651,1971.4577505884063,1212.6179637893108,756.8634545885745,1.976332210520549,8799998,5183182.774708838,244585.13676459593,7714.0,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,11599.643567285393,1204.0966278428489,3762.968857250756,369.3060458625428,2315.9540907545384,1077.7087206336787,0.04,0.0,0.1,0,10
166,121180,52.11308548546317,6962.2,794.7352000921394,545.0731650894331,500.6822501229495,2129.303862522214,2133.4638514550024,0.0,47.46500117777237,2007.691622838383,1392.0623186251482,1920.3309038419754,800.0146266619447,1055.1714355282347,65.14484165178887,8799998,4435321.690582433,236404.82324171267,7726.054794520548,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,11470.80817576499,1231.7452542671597,3276.862921497845,563.6737758546229,925.2661815822842,1787.9229640609428,0.04,0.0,0.1,0,10
167,121910,74.95128985085533,7547.660273972603,418.66457921581537,635.3352841818906,540.0,2502.5424903250973,2270.4041870483816,0.0,84.63810667598253,1151.5223852682514,1407.0,2348.0117304880273,1066.4412033323006,1124.094192399107,157.47633475661573,8799998,3380660.441220223,205503.06095426696,7754.0,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,11358.118763203453,1128.8301085395183,2681.6283806913198,463.3529941299493,851.8496855981691,1366.425700963196,0.04,0.0,0.1,0,10
168,122640,82.93137507417272,7697.852054794521,424.203178065171,376.72846352892316,523.345433154024,2103.1083173008064,2109.599096652847,0.0,87.3551828179858,1319.4054637933305,1407.0,3887.5126852336816,2121.1743126471647,1727.6168147611404,38.72155782537722,8799998,1622095.7531662232,154956.8186103912,7772.41095890411,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,12238.25782054677,1252.546600123143,3287.8591656290996,154.0923214876252,85.19798517603517,3048.5688589654505,0.04,0.0,0.1,0,10
169,123370,42.445522,8253.730136986302,134.50216724923996,459.7389057431428,407.70134783476385,73.28728440758505,880.2652775729194,0.0,9.546894125548032,2045.9251262188893,1298.9050857275934,5669.326600177895,2763.648881580643,2131.0843048298043,774.5934137674546,8799998,1965755.0755751962,144239.18269761757,7837.178082191781,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,10979.198689057572,2041.457210218516,684.0113418527552,10.880626221917812,56.12551426694588,617.0052013638916,0.04,0.0,0.1,0,10
170,124100,52.17311105600001,7764.212328767123,590.5283881802291,635.4316991330792,133.7773730537984,0.0,1426.984334849993,0.0,0.0,2087.0031561678597,1189.1490776726314,4747.651714414108,2516.829618431872,1789.0684866439346,441.75360933829967,8799998,3059332.9970316486,160692.87739108904,7923.534246575343,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,10810.525743471699,1513.8215524139125,1532.4918622906646,9.005967383873925,21.197590210881604,1502.2883046959084,0.04,0.0,0.1,0,10
171,124830,35.0,7109.03698630137,1126.553580854919,521.1262924636848,108.90078531524158,0.0,1685.0049260745336,0.0,0.0,1566.7192083123866,1023.5196432536338,3894.0915427783816,1923.6307409535627,1583.287854276751,387.17294754809245,8799998,3651137.422296871,180109.54405776257,8009.890410958904,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,9925.915979052786,1488.3789914220606,1328.5000013293684,20.98127724087692,109.72412525834199,1197.7945988301497,0.04,0.0,0.1,0,10
172,125560,35.0,6357.535616438357,1453.363328325765,411.0663301281454,9.452421436064142,0.0,1841.4251998578852,0.0,0.0,1339.44159268533,347.9346575000478,4015.6927223716366,2410.0109599917578,1302.3624822990241,303.31928008087147,8799998,4488755.379489558,199526.21072443447,8127.369863013699,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,9418.376252304866,1404.4378919970752,1656.4027438694513,39.95115200811173,347.815307194329,1268.6362846670145,0.04,0.0,0.1,0,10
173,126290,27.213369380672557,6409.639726027397,1715.516768351519,337.3604164227042,0.7397260273972602,276.6506200967919,1890.6091186521971,0.0,0.0,1587.28797604565,239.78119725486877,3046.58480558695,1903.242678149988,954.0611710577913,189.28095637916695,8799998,5550576.951965196,218942.8773911054,8188.301369863014,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,9094.530628438059,1243.7409282907186,1441.149974119963,88.50647868568844,892.2961544164857,460.3473410177837,0.04,0.0,0.1,0,10
174,127020,30.470425755680886,6429.460273972602,1877.9989930728116,346.6581412653371,0.0,2675.951977610783,2339.813590084604,0.0,0.0,1921.0652593077116,15.971558802958528,1918.3228161884624,1124.1410540368452,568.2198976828008,225.96186446881342,8799998,6263930.619805317,238051.27231118517,8270.27397260274,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,11095.782336332664,1017.1862956090888,3649.1357667509656,330.13180840370103,2251.717794074168,1067.2861642730975,0.04,0.0,0.1,0,10
175,127750,36.530598898,6199.8410958904105,1783.8123353385022,421.0969614089092,0.0,3066.2746972199334,2321.3297576346063,0.0,0.0,2099.5984375289104,64.80435373579972,1755.078767160966,945.183678325148,809.895088835827,0.0,8799998,6062741.718133087,244608.0,8361.671232876712,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,11511.995310027654,1110.3536563671337,4201.800557770114,454.45315082744577,1906.8944794630763,1840.4529274795896,0.04,0.0,0.1,0,10
176,128480,42.445522,6279.210958904109,1517.3639672143156,336.4238721906327,0.0,2521.006354418589,2295.551928147531,0.0,0.0,1999.0201896757526,47.21980062364092,1851.8536775042007,1166.8694147092503,671.0850190420754,13.89924375287561,8799998,6053256.438699199,244608.0,8441.013698630137,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,10568.439789774637,1104.0353671447701,3185.1934637257777,371.18989651157443,2131.75827096774,682.245296246463,0.04,0.0,0.1,0,10
177,129210,43.86319889800001,6567.520547945205,1143.248636591178,402.6572817704547,1.5284791792297978,1814.4073708336248,2132.255399697793,0.0,0.7726027397260274,2388.669172555391,1277.5444357428335,2104.2381741786044,896.4805972076648,1160.8763760176384,46.88120095330244,8799998,5619181.995452925,244598.84761801656,8484.191780821919,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,11265.321553288779,1358.5748190021316,3339.2261863414906,523.1617105746969,1577.803926140995,1238.2605496258036,0.04,0.0,0.1,0,10
178,129940,53.504812021897145,6632.943835616438,934.8283669989103,460.88044684692335,420.13948713230553,2695.575461840481,2252.391275662393,0.0,62.617431106342245,2094.3631045887846,1203.4568458975612,1913.775252701219,783.5684041642927,922.6251299040158,207.5817186329116,8799998,4593647.573459615,232052.81082658123,8514.0,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,12038.027672774931,1202.1925791532155,4202.89125800526,602.2292344576829,1051.042391566916,2549.6196319806736,0.04,0.0,0.1,0,10
179,130670,61.91694806350077,7613.816438356164,381.7566859226976,659.2948381670959,485.51162874447846,1825.5216629643774,2050.101040922948,0.0,44.38204379750388,2305.1007647874167,1407.0,2755.4992349585477,1096.2993280382268,1331.1844037502215,328.01550317009657,8799998,3715676.990902431,206597.2330183089,8530.547945205479,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,11914.167900265089,1224.7215788679905,3075.6298830409055,505.13022766716665,482.9487854349963,2087.5508699387397,0.04,0.0,0.1,0,10
180,131400,67.81110496415543,7617.5,172.39172449248088,716.8173633438823,519.9158188128628,1652.4849242172877,1809.0008881815286,0.0,64.80176190717862,1871.5733165628624,1336.6041095890412,3095.89127536944,1562.600125234251,659.7575320196129,873.5336181155757,8799998,2960166.7678145245,183162.3592013263,8554.0,2160.0,540.0,8746.0,3763.0,364.0,3541.5439469041307,0.0,11239.481182476587,1440.1487925825672,2181.832389893991,347.8097682479967,393.5956808190698,1440.4269408269272,0.04,0.0,0.1,0,10
181,132130,92.78052889800001,8134.716438356164,189.92766989332193,411.28462063334825,504.64228997517125,2823.3094183325707,2519.708907214057,0.0,106.45455186093575,1308.597256885821,1407.0,2534.8136014728375,1233.853519395111,658.8514123622599,642.1086697154572,8799998,1635714.4489645537,150686.94707877794,8576.90410958904,2125.6438356164385,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,11805.73831626805,979.8056558096163,2691.216222102276,457.14471978391384,427.53831914874877,1806.533183169615,0.04,0.0,0.1,10,10
182,132860,66.027281056,8119.193150684931,239.70495712494684,289.80956914783553,515.7769542093805,169.0603197383494,978.3746908472853,0.0,9.229515143138359,1323.788035619,1407.0,5588.7491318606635,3087.4039960499636,1135.1309751707308,1366.2141606400344,8799998,882473.6679176306,119177.46985338483,8646.164383561643,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,10521.493173690646,2030.8836156780242,371.41640732768883,3.0345152222618585,57.19662501032132,311.18526709510564,0.04,0.0,0.1,10,10
183,133590,44.93739619040843,7518.880821917808,673.0931264160916,422.2899706376713,197.7136723385592,0.0,1298.0587870674253,0.0,0.0,1205.9726301831015,1311.335946261265,4751.243384789073,2725.5236125221522,1408.7641123666986,616.9556599002409,8799998,2077729.0461358759,137861.39716477247,8732.520547945205,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,9859.707517693187,1573.796709946546,767.0299858288408,10.215028047690325,95.44042690072408,661.3745308804262,0.04,0.0,0.1,10,10
184,134320,35.464038898,6702.8328767123285,1528.7297442824545,513.6977781088276,21.143630994503944,0.0,1645.7279291284212,0.0,0.0,1814.0605116803292,1111.952416189547,3398.5637629493754,1990.0440504574913,1270.896091526525,137.62362096537524,8799998,2928665.3052440174,157278.0638314461,8818.876712328767,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,10033.875773333457,1447.1608460359737,1883.8820505851634,134.93206480277271,412.55754752200636,1336.3924382603839,0.04,0.0,0.1,10,10
185,135050,40.481944347802376,6530.609589041096,1517.1238798334537,500.8543287064521,4.191780821917808,52.74843821823198,2088.9800801226797,0.0,0.0,2604.673612577271,1029.8501448325678,2413.0368019030657,1658.1644929936222,708.0956400778331,46.77666883161109,8799998,4177400.2438131357,176694.7304981197,8940.849315068494,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,10211.459067015641,1128.0173142476174,2552.832163726929,196.9746503245603,1251.8633820230166,1103.9941313793497,0.04,0.0,0.1,10,10
186,135780,32.96327209081582,6569.768493150685,1959.9664485971696,333.02395798324534,0.0,2305.33920776341,2349.1728890832314,0.0,0.0,2471.095589490262,351.10948151299124,2080.719541881865,1158.847013649784,901.7173719672617,20.155156264816792,8799998,5577426.167390587,196111.39716479194,8996.739726027397,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,11850.427116312194,1033.3928748969906,4247.265748264487,326.0890082431,2199.5527007626997,1721.6240392586972,0.04,0.0,0.1,10,10
187,136510,39.91353223094469,6435.6506849315065,2017.387047135227,454.9349520038219,0.0,3097.2874155273234,2443.8504513530597,0.0,0.0,2703.9218328819525,844.285160903697,1397.7853564550194,892.6226046808756,497.96687487108284,7.195876903059046,8799998,5570380.460589725,215528.06383146287,9084.301369863013,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,12959.452216260135,1081.122277262255,5442.679254066335,446.6470154009006,3159.971999671369,1836.0602389940645,0.04,0.0,0.1,10,10
188,137240,38.998526807154185,6434.946575342466,2104.4947616983113,320.665214719204,0.0,2452.310618316011,2152.249437936306,0.0,0.0,2625.795751563631,459.0579330949778,1669.5421735361656,852.0148882157723,817.5272853203918,0.0,8799998,5641968.156352729,234944.5524256996,9162.328767123288,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,11784.11589086463,1124.4992667969232,4224.670048725221,443.9932318977793,2693.8197951496213,1086.8570216778169,0.04,0.0,0.1,10,10
189,137970,46.21995018654817,6755.280821917808,1532.7842007783552,489.4028254434657,0.0,2369.6622867289157,2103.400121629133,0.0,8.153751099628384,2053.0813644508476,1222.709301247837,1894.9514902764035,921.875714723995,965.5652728071136,7.510502745293174,8799998,5175579.535785365,244301.78244588702,9217.013698630137,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,11674.145341654574,1208.492662281966,3710.371857454802,351.65378822502583,2312.7397194352593,1045.9783497945186,0.04,0.0,0.1,10,10
190,138700,52.795271056000004,6975.953424657534,948.7439238070523,462.5419419136432,140.06621803848418,1940.2496240064247,2047.6476075728422,0.0,60.82386133918712,1816.459797288318,1401.561849850246,2234.8604593933287,1076.9336382929243,988.7766826831906,169.15013841721478,8799998,4246133.150141161,230594.69493723675,9288.684931506848,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,11052.955283209514,1262.2932308500494,2814.7086277019307,483.58864955030765,658.784260891228,1672.3357172603994,0.04,0.0,0.1,10,10
191,139430,77.33328478834623,7474.45205479452,771.8102629263318,744.7229312153833,473.92516423922547,2248.2558204997276,2323.817405534881,0.0,79.14636101129304,1620.640600743625,1348.2602739726028,1825.8161399148319,1133.2394764618161,383.84239312821506,308.7342703247889,8799998,3226656.559714742,200821.55546415277,9314.0,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,11436.394960057889,1151.5794670051966,2810.3634382581863,527.6644399967922,966.1715523591896,1316.5274459021834,0.04,0.0,0.1,10,10
192,140160,88.78984642084492,7362.713698630137,673.2688388062464,624.5457343640544,534.6559403045195,2358.436439011097,2143.964669331012,0.0,97.74105083019678,1251.3288654488,1274.8203956100685,2760.0985131509656,2382.939666755198,323.2561228595883,53.90272353616245,8799998,1337604.8139682317,145936.92170598576,9335.04109589041,2100.0,540.0,8746.0,3763.0,364.0,3524.847056305455,0.0,11718.860446856948,1155.9273230797644,3199.8833448675205,131.77033491419095,40.872315137623744,3027.240694815714,0.04,0.0,0.1,10,10
193,140890,57.362394327421896,8182.127397260274,290.8967354979515,653.1052679766984,505.8914147314527,93.13311072222737,994.3914543962646,0.0,8.785497312465264,1326.7612662383024,1341.0494391442537,5132.296694008449,2863.045479794136,734.8164554794619,1534.4347587349116,8799998,1490371.6066187865,130715.26469425602,9354.0,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,10346.310880028115,1986.859897426519,177.3235853413176,5.91976516849315,12.59289705642235,158.81092311640214,0.04,0.0,0.1,10,10
194,141620,52.17311105600001,7929.439726027397,491.4358706657998,785.4031245487387,147.4125981888976,0.0,1302.0293813721282,0.0,0.0,1111.922201779794,1301.2161725949952,5075.368977710287,2810.6845131407204,1228.8812033994352,1035.8032611701806,8799998,2539588.144477654,148804.39012394522,9381.397260273972,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,10214.788326860682,1753.690852705555,531.6577481277238,0.0,0.0,531.6577481277238,0.04,0.0,0.1,10,10
195,142350,35.0,7698.223287671233,1075.518469149765,581.7274971257259,17.506849315068493,0.0,1660.394947096421,0.0,0.0,1245.9342412660503,1066.1656536914857,4637.186125313779,2130.30447216749,1949.6275097584705,557.2541433878048,8799998,3198400.9072838575,168221.05679061884,9455.150684931506,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,10284.43378295826,1503.0332399078964,1083.177255379147,22.121591882597425,31.779682640897896,1029.275980855652,0.04,0.0,0.1,10,10
196,143080,34.966529903846585,7027.064383561644,1403.7696593863795,489.44310009862966,0.0,0.0,1844.6778207658979,0.0,0.0,1513.6840495425179,424.02395064440424,4022.2267732354767,2443.895860673233,1182.455001858852,395.87591070341637,8799998,3997089.9685706203,187637.72345729193,9507.753424657534,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,9697.825353673303,1467.822432575299,1202.9385375363772,34.58587034184234,243.39213197613446,924.9605352184,0.04,0.0,0.1,10,10
197,143810,29.298087027620568,6669.390410958904,1761.7927347496222,433.0455931246031,0.0,56.05493791864784,1941.6331235314783,0.0,0.0,2359.0590853822173,289.57100808432943,2582.3839607418813,1795.173415402041,604.4195346987125,182.79101064112464,8799998,5099597.212808889,207054.39012396304,9551.260273972603,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,9423.540443532765,1288.800945127277,1465.349087446592,105.04934146869384,917.6793255906147,442.62042038728123,0.04,0.0,0.1,10,10
198,144540,29.389868435343217,6680.376712328767,1673.253837432108,282.7367111875475,0.0,2176.2166269754616,2258.9479944284503,0.0,0.0,3287.106052379176,50.11232876712329,1694.173841297201,974.654006021456,570.9056762178399,148.614159057905,8799998,6186202.101753984,226471.0567906341,9677.287671232876,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,11422.547392467077,980.6498979535148,3761.520782184805,267.93921921806793,2427.6416552546584,1065.9399077120618,0.04,0.0,0.1,10,10
199,145270,35.0,6404.693150684931,2097.099392296043,302.3459762908354,0.0,3125.3098596715827,2231.962973917812,0.0,0.0,2747.227986954444,47.36478108804507,1370.1827635143761,695.1883415716342,674.994421942741,0.0,8799998,6279385.51686661,242778.1680468911,9720.465753424658,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,11921.493733733201,974.4257784830339,4542.374804565176,393.07866675023377,2217.1356444984017,1932.1604933165524,0.04,0.0,0.1,10,10
200,146000,35.0,6352.386301369863,2283.4626749629665,280.80555082298656,0.0,2237.2658639364304,2279.249289572201,0.0,0.0,2816.6149728939495,0.0,1508.5532233884019,885.0259576882629,618.0079199904335,5.519345709704298,8799998,6215369.919425307,244608.0,9754.0,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,11405.951575576924,1222.3005264499693,3831.2647477571163,422.3806342251586,2677.0843165261144,731.7997970058339,0.04,0.0,0.1,10,10
201,146730,43.42890980000001,6632.578082191781,1720.5941325649344,262.9300708747397,0.0,2663.8921853239017,2295.5930734738818,0.0,0.4986301369863014,2223.0750463989284,626.225468788274,1721.6578591116108,789.570626063466,920.2734388182677,11.813794229878123,8799998,5783561.076716374,244604.33484080818,9766.82191780822,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,11514.466466673239,1154.0924515359666,3727.7959329455216,529.6502313824652,1847.5991367489971,1350.5465648140494,0.04,0.0,0.1,10,10
202,147460,52.494521999999996,6962.2,1010.3396846276397,520.7883778793838,165.60596485307434,2928.714095856155,2333.837076539293,0.0,74.53471760072007,1731.7008248528437,1393.6003334249226,1934.8020970043385,906.183599014869,876.3681007571242,152.2503972323416,8799998,4582817.461641648,230370.69837018897,9794.0,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,12093.923172638379,1171.8767468354847,3959.846425802875,542.664786550427,852.6439719313502,2564.5376673211144,0.04,0.0,0.1,10,10
203,148190,67.02737319564825,7547.660273972603,515.1891528178646,612.3399612370417,425.9354170496165,1718.294750544196,1762.0066615688863,0.0,51.531413111437004,1615.4153608325933,1390.8483727035275,3132.3357210086365,1485.610307594878,1308.1711795950032,338.55423381875795,8799998,3439999.6492997725,196742.75941279077,9794.0,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,11223.896810873826,1280.9061794853526,2555.300220429537,340.2950136901306,287.95137744595877,1927.0538292934446,0.04,0.0,0.1,10,10
204,148920,72.12346141320562,7697.852054794521,541.0482716313488,370.5580092774246,517.3013676109372,1195.8685945039238,1840.52780781325,0.0,44.81185287984708,1320.6803087733674,1148.7287671232878,3842.7445005952736,1629.1372629494588,1606.686350500062,606.9208871457544,8799998,2839145.204804176,177544.83391323293,9794.0,2100.0,540.0,8746.0,3763.0,364.0,3586.143021190995,0.0,10822.269480208672,1401.5252470957848,1722.8921783183494,187.6713674424164,134.4557896938784,1400.7650211820576,0.04,0.0,0.1,10,10
205,149650,92.78052889800001,8253.730136986302,163.50546555809697,443.6813883888084,503.2873095010825,2759.3686708492305,2397.4947686042365,0.0,98.18000196679769,1382.846412429898,918.431506849315,3345.5145525773105,1211.2134673273972,1658.0064685713076,476.2946166786038,8799998,1737741.039696669,154042.28576598692,9542.487671232877,2100.0,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,12012.310076724756,992.2168460374822,2766.363093700996,467.74190159585174,376.26516436428744,1922.3560277408578,0.04,0.0,0.1,10,10
206,150380,87.18470667520329,7764.212328767123,704.2944600977739,632.119980886274,507.4012995345864,115.06948548597283,1140.640497521229,0.0,9.442039885187837,1098.759718890053,608.4226502605876,5694.208998375598,2924.0625268674808,1814.0900082298447,956.0564632782738,8799998,1186196.9451780454,128568.73932582156,9400.0,2100.0,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,10510.359130937266,1999.9611627201905,746.1856394499507,2.015728308669898,17.26404216757754,726.9058689737034,0.04,0.0,0.1,10,10
207,151110,38.89474127118816,7109.03698630137,1292.8766610935677,528.1577481212054,220.68736925178382,3.738629839886841,1266.0773697209208,0.0,1.5068493150684932,1174.3132563631748,596.2494152830942,4569.027334142511,2678.5235837196847,1224.3894314243037,666.1143189985567,8799998,2154007.2634644015,144271.8649875589,9400.0,2100.0,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,9652.634633131245,1669.1826545249512,874.4149923049183,4.01478895689635,108.10438600743629,762.2958173405852,0.04,0.0,0.1,10,10
208,151840,39.56617880557024,6357.535616438357,1672.2599491597302,388.62661477187714,21.698630136986303,0.0,1772.6306065565282,0.0,0.0,1832.6132106482896,532.2677698726029,2914.0159044089687,1557.9839144025163,1234.311859228977,121.72013077747395,8799998,2988474.435384501,163686.47685971195,9435.068493150686,2187.671232876712,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,9134.112685554972,1326.0503827167713,1450.526686399851,64.70662199845113,208.14967516787468,1177.6703892335258,0.04,0.0,0.1,10,10
209,152570,35.59786195414217,6409.639726027397,1997.622610590979,349.0016262800136,9.940988126508584,112.09768403671313,2032.9142029302302,0.0,0.0,2268.320382641956,456.9470255049389,2550.472538876666,1583.5307801482409,856.2499198358341,110.6918388925883,8799998,4188277.713393852,183103.1435263854,9479.671232876712,2203.5616438356165,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,9777.317058988,1238.6834865724395,2128.993846388166,129.7791973116341,883.9496857084335,1115.264963368097,0.04,0.0,0.1,10,10
210,153300,31.778488702000004,6429.460273972602,2156.602648453609,346.3314672047262,0.0,2193.6718479498636,2255.2798264930934,0.0,0.0,2899.3968225121343,87.85358070157814,1680.5734862108125,1149.3277673306727,518.8385514295018,12.407167450637349,8799998,5647046.1572021935,202519.81019305697,9533.808219178081,2300.0,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,11619.709679525839,1034.3657607035598,4155.883644849646,366.4565784960815,2067.412069809664,1722.0149965439002,0.04,0.0,0.1,10,10
211,154030,40.033218702,6199.8410958904105,2055.3088810754325,446.50634377183616,0.0,3055.305965781263,2380.2728232507166,0.0,0.0,3153.490251403076,271.1666281965359,1157.2672128169845,796.9103548497942,360.2485123937153,0.10834557347008167,8799998,5632247.534479252,221936.47685972782,9640.0,2319.4520547945203,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,12519.318106295837,1005.7566853522153,5313.720325053226,583.2402878774532,2875.321043724988,1855.1589934507585,0.04,0.0,0.1,10,10
212,154760,45.02457559415515,6279.210958904109,1745.8404313038088,344.5174923912472,0.0,2271.345934679684,2155.0886015509436,0.0,0.0,2877.771782899965,340.1399486877043,1716.6402659014473,1130.73345477028,585.9068111311669,0.0,8799998,5615316.8003532,240162.47392516033,9640.0,2427.3972602739727,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,11451.344457414869,1187.6789839900964,3984.454514520601,447.92158084286456,2449.6759119999188,1086.8570216778169,0.04,0.0,0.1,10,10
213,155490,47.856840734432645,6567.520547945205,1321.871756220744,449.57312631168537,0.0,2297.825840259177,2188.90784620084,0.0,5.133331349529238,2318.3601046069734,618.2482589806993,2065.520252752489,1287.900411976195,772.711398357653,4.90844241864061,8799998,5142741.140412991,244494.26410204874,9640.0,2535.3424657534247,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,11265.440516682138,1256.567178639491,3441.3527900974373,399.0629613226734,1993.5257987035104,1048.7640300712555,0.04,0.0,0.1,10,10
214,156220,54.80470257531947,6632.943835616438,1052.3465239717273,544.2176272345483,136.02636544453938,2244.3220384556585,2198.9882787145198,0.0,63.74333376810455,2082.5290560615595,619.2759710901158,1878.5240246772814,799.1080801873788,933.2734375370958,146.1425069528052,8799998,4313034.09692031,231932.85117824894,9640.0,2643.2876712328766,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,10819.973219418043,1196.8563752583464,2982.4336059356065,551.6678221029389,765.393668625732,1665.3721152069456,0.04,0.0,0.1,10,10
215,156950,82.95928889800001,7613.816438356164,431.17411144333164,798.6218856137684,506.6177707816556,2519.2732978466806,2118.3078960716384,0.0,92.77236980132632,1181.5904014388361,601.4246575342465,2709.2951387674148,1141.782387833978,1049.0737610320898,518.4389899013441,8799998,3045153.317845847,194111.54281553504,9640.0,2802.4657534246576,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,10959.07752929888,1118.5989005365502,2226.662190406184,427.85261764613773,612.3452590196484,1186.4643137403905,0.04,0.0,0.1,10,10
216,157680,96.36921561080035,7617.5,194.4132416179778,961.6995924627532,503.5068493150685,2861.493954361068,2245.898123075672,0.0,115.6745611442814,1452.7904542421584,640.0,2695.1446768436363,1807.5822405780436,817.5037688356185,70.05866742997262,8799998,943259.862248733,132390.1483569509,9640.0,2900.0,540.0,8746.0,3763.0,364.0,3570.244769510767,0.0,11689.740722720851,931.3017826302794,3140.9389400905657,115.58985094966495,16.350695933552707,3008.9983932073533,0.04,0.0,0.1,10,10
